Building Name,Postcode,Year,latitude,longitude,Address,Type,Function,Size,Employee,Transportation,GFA,Energy,Waste,Water,Scope1,Scope2,Scope3,GHG_Total,EUI,GHG_Intensity,Award,Year of GM Award,GM Version,Validation Result
SULTAN LINK,239002,2022,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,101472.0,9.83543059181758,2811.48979659586,3.8629780185374,63.8206943871639,46.9604012070671,114.644073612768,95.4581373471308,0.10784955184644214,,,,No Green Mark
SULTAN LINK,239002,2022,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,101472.0,9.83543059181758,2811.48979659586,3.8629780185374,63.8206943871639,46.9604012070671,114.644073612768,95.4581373471308,0.10784955184644214,,,,No Green Mark
SULTAN LINK,239002,2022,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,101472.0,9.83543059181758,2811.48979659586,3.8629780185374,63.8206943871639,46.9604012070671,114.644073612768,95.4581373471308,0.10784955184644214,,,,No Green Mark
SULTAN LINK,239002,2022,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,101472.0,9.83543059181758,2811.48979659586,3.8629780185374,63.8206943871639,46.9604012070671,114.644073612768,95.4581373471308,0.10784955184644214,,,,No Green Mark
SULTAN LINK,239002,2022,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,101472.0,9.83543059181758,2811.48979659586,3.8629780185374,63.8206943871639,46.9604012070671,114.644073612768,95.4581373471308,0.10784955184644214,,,,No Green Mark
SULTAN LINK,239002,2023,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,91470.3663831008,9.93928553749879,2712.71578981848,3.82133186885507,66.2421985639885,46.2478447565972,116.311375189441,86.0492628251183,0.10941803874829821,,,,No Green Mark
SULTAN LINK,239002,2023,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,91470.3663831008,9.93928553749879,2712.71578981848,3.82133186885507,66.2421985639885,46.2478447565972,116.311375189441,86.0492628251183,0.10941803874829821,,,,No Green Mark
SULTAN LINK,239002,2023,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,91470.3663831008,9.93928553749879,2712.71578981848,3.82133186885507,66.2421985639885,46.2478447565972,116.311375189441,86.0492628251183,0.10941803874829821,,,,No Green Mark
SULTAN LINK,239002,2023,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,91470.3663831008,9.93928553749879,2712.71578981848,3.82133186885507,66.2421985639885,46.2478447565972,116.311375189441,86.0492628251183,0.10941803874829821,,,,No Green Mark
SULTAN LINK,239002,2023,1.3469,103.9654,"63 MOHD SULTAN ROAD, SINGAPORE 239002",Commercial Building,Office,Medium,84,642901.457541535,1063.0,91470.3663831008,9.93928553749879,2712.71578981848,3.82133186885507,66.2421985639885,46.2478447565972,116.311375189441,86.0492628251183,0.10941803874829821,,,,No Green Mark
THE KINGSMEN EXPERIENCE,486032,2021,1.2966,103.8517,"22 CHANGI BUSINESS PARK 2, SINGAPORE 486032",Commercial Building,Office,Medium,1078,6594427.93811151,14291.0,1343709.18,122.003984083923,33656.8069441421,32.323132,824.79143,757.483796,1614.598358,94.0248534042404,0.11298008242950108,,,,No Green Mark
THE KINGSMEN EXPERIENCE,486032,2022,1.2966,103.8517,"22 CHANGI BUSINESS PARK 2, SINGAPORE 486032",Commercial Building,Office,Medium,1078,6594427.93811151,14291.0,1335290.58,120.534041711678,33478.4544109297,32.218688652901,877.620239559793,722.778879695794,1632.61780790849,93.4357693653348,0.11424097739195928,,,,No Green Mark
THE KINGSMEN EXPERIENCE,486032,2023,1.2966,103.8517,"22 CHANGI BUSINESS PARK 2, SINGAPORE 486032",Commercial Building,Office,Medium,1078,6594427.93811151,14291.0,1397019.80272983,123.32014310835,33166.1024586272,33.1514021849404,899.572926989432,692.740036161615,1625.46436533599,97.7552167608869,0.1137404216175208,,,,No Green Mark
TEMPCO TECHNOMINIUM,139965,2021,1.307,103.8475,"16 AYER RAJAH CRESCENT, SINGAPORE 139965",Commercial Building,Office,Medium,833,6161006.5792306,11470.0,1776689.25,130.568956844564,34844.466123824,40.943392,606.706109,583.046181,1230.695682,154.898801220575,0.107296920836966,,,,No Green Mark
TEMPCO TECHNOMINIUM,139965,2022,1.307,103.8475,"16 AYER RAJAH CRESCENT, SINGAPORE 139965",Commercial Building,Office,Medium,833,6161006.5792306,11470.0,1060167.91,137.487034495852,36504.8265163035,41.6379952076367,608.189233993367,609.683845631533,1259.51107483254,92.4296346992153,0.10980916083980297,,,,No Green Mark
TEMPCO TECHNOMINIUM,139965,2023,1.307,103.8475,"16 AYER RAJAH CRESCENT, SINGAPORE 139965",Commercial Building,Office,Medium,833,6161006.5792306,11470.0,918783.061084371,136.128961304433,35901.6194331495,41.9785260365465,578.063513147914,575.454309066849,1195.49634825131,80.1031439480707,0.1042281035964525,,,,No Green Mark
SENJA CASHEW COMMUNITY CLUB,679910,2021,1.2901,103.79,"101 BUKIT PANJANG ROAD, SINGAPORE 679910",Commercial Building,Office,Medium,973,8123922.3590883,13855.0,1386047.54999999,132.534418460692,36165.6554275465,62.052164,812.299091,796.814108,1671.165363,100.03952002887,0.12061821457957417,gold,2019.0,Existing Building for Non-Residential buildings (version 3),Pass
SENJA CASHEW COMMUNITY CLUB,679910,2022,1.2901,103.79,"101 BUKIT PANJANG ROAD, SINGAPORE 679910",Commercial Building,Office,Medium,973,8123922.3590883,13855.0,1271614.72,125.166201265307,33866.1794358185,63.8782541332879,777.692193922991,755.859989168637,1597.43043722492,91.7802035366294,0.11529631448754385,gold,2019.0,Existing Building for Non-Residential buildings (version 3),Pass
SENJA CASHEW COMMUNITY CLUB,679910,2023,1.2901,103.79,"101 BUKIT PANJANG ROAD, SINGAPORE 679910",Commercial Building,Office,Medium,973,8123922.3590883,13855.0,1605873.99858175,130.469339878491,34810.5597744557,63.3995160730541,818.207225939761,760.896559682869,1642.50330169568,115.905737898358,0.11854949849842511,gold,2019.0,Existing Building for Non-Residential buildings (version 3),Pass
REGISTRY OF MARRIAGES,179869,2021,1.3237,103.9221,"7 CANNING RISE, SINGAPORE 179869, SINGAPORE 179869",Commercial Building,Office,Medium,361,2041621.43312242,5055.0,439640.94,41.0893772906286,11202.508045097,8.428944,267.47557,231.804978,507.709492,86.9715014836795,0.10043709040553907,gold,2012.0,New Building for Non-Residential buildings (version 3),Pass
REGISTRY OF MARRIAGES,179869,2022,1.3237,103.9221,"7 CANNING RISE, SINGAPORE 179869, SINGAPORE 179869",Commercial Building,Office,Medium,361,2041621.43312242,5055.0,460076.59,42.6231308764089,11569.4512183464,8.32792226640145,252.682734437977,223.477118961575,484.487775665954,91.0141622156281,0.09584327906349238,gold,2012.0,New Building for Non-Residential buildings (version 3),Pass
REGISTRY OF MARRIAGES,179869,2023,1.3237,103.9221,"7 CANNING RISE, SINGAPORE 179869, SINGAPORE 179869",Commercial Building,Office,Medium,361,2041621.43312242,5055.0,477151.569852074,40.1733113548604,10988.4744898357,8.50654845359015,252.017138732607,226.262247906882,486.78593509308,94.392001948976,0.09629791000852225,gold,2012.0,New Building for Non-Residential buildings (version 3),Pass
36 ARMENIAN STREET,179934,2021,1.2905,103.8494,"36 ARMENIAN STREET, SINGAPORE 179934",Commercial Building,Office,Medium,517,2698291.22979958,5901.0,488195.0,44.7725431969777,13393.1940492396,6.228882,282.041288,250.582849,538.853019,82.7308930689714,0.09131554295882054,certified,2009.0,New Building for A/C buildings (version 2),Pass
36 ARMENIAN STREET,179934,2022,1.2905,103.8494,"36 ARMENIAN STREET, SINGAPORE 179934",Commercial Building,Office,Medium,517,2698291.22979958,5901.0,498440.65,46.2244002549536,14428.674893234,6.09546152577192,277.285998607344,235.362054831889,518.743514965005,84.467149635655,0.0879077300398246,certified,2009.0,New Building for A/C buildings (version 2),Pass
36 ARMENIAN STREET,179934,2023,1.2905,103.8494,"36 ARMENIAN STREET, SINGAPORE 179934",Commercial Building,Office,Medium,517,2698291.22979958,5901.0,505147.513561829,46.2352427096191,13775.8122838582,6.13919770790074,293.387433184829,224.515388085764,524.042018978494,85.6037135336094,0.08880562938120555,certified,2009.0,New Building for A/C buildings (version 2),Pass
The Yard Jurong,609079,2021,1.2778,103.8484,"10 SCIENCE CENTRE ROAD, SINGAPORE 609079",Commercial Building,Office,Medium,398,3177920.90344612,7043.0,576256.65,75.432232850048,18573.5885380506,29.809869,379.671714,309.324861,718.806444,81.8197714042312,0.10205969672014767,,,,No Green Mark
The Yard Jurong,609079,2022,1.2778,103.8484,"10 SCIENCE CENTRE ROAD, SINGAPORE 609079",Commercial Building,Office,Medium,398,3177920.90344612,7043.0,587368.05,69.0721147915877,17152.6673654547,30.52764611497,361.084677095952,316.416554927161,708.028878138083,83.3974229731649,0.10052944457448289,,,,No Green Mark
The Yard Jurong,609079,2023,1.2778,103.8484,"10 SCIENCE CENTRE ROAD, SINGAPORE 609079",Commercial Building,Office,Medium,398,3177920.90344612,7043.0,589458.146240455,72.9216633578265,17784.0016316049,30.0734553322909,363.592909129622,305.349070222612,699.015434684525,83.6941851825153,0.09924967126004898,,,,No Green Mark
CREATIVE INNOVATIVE DEVELOPMENT CENTRE,059811,2021,1.2731,103.8451,"90 EU TONG SEN STREET, SINGAPORE 059811",Commercial Building,Office,Medium,724,4735474.46096859,8900.0,767270.07,79.792001972436,22497.0189741352,25.09851,456.518542,425.624046,907.241098,86.2101202247191,0.1019372020224719,,,,No Green Mark
CREATIVE INNOVATIVE DEVELOPMENT CENTRE,059811,2022,1.2731,103.8451,"90 EU TONG SEN STREET, SINGAPORE 059811",Commercial Building,Office,Medium,724,4735474.46096859,8900.0,738344.16,81.9410419985081,23939.8994795445,25.1610947091959,464.501879470324,410.778878720346,900.441852899866,82.9600179775281,0.10117324189886136,,,,No Green Mark
CREATIVE INNOVATIVE DEVELOPMENT CENTRE,059811,2023,1.2731,103.8451,"90 EU TONG SEN STREET, SINGAPORE 059811",Commercial Building,Office,Medium,724,4735474.46096859,8900.0,779006.439570937,79.2731604763833,22442.7264525708,25.6032088761781,439.43003602544,399.371149611454,864.404394513071,87.5288134349367,0.09712408927113157,,,,No Green Mark
120 ROBINSON ROAD,068913,2021,1.2741,103.8457,"120 ROBINSON ROAD, SINGAPORE 068913",Commercial Building,Office,Medium,854,7107532.39318531,11390.0,953879.75,127.090378151633,33872.637438411,48.422576,563.121858,648.668981,1260.213415,83.7471246707638,0.11064209086918349,,,,No Green Mark
120 ROBINSON ROAD,068913,2022,1.2741,103.8457,"120 ROBINSON ROAD, SINGAPORE 068913",Commercial Building,Office,Medium,854,7107532.39318531,11390.0,898948.5,124.422787213532,32791.5367288922,49.8018651012799,556.820287866728,641.382432592746,1248.00458556075,78.924363476734,0.10957020066380598,,,,No Green Mark
120 ROBINSON ROAD,068913,2023,1.2741,103.8457,"120 ROBINSON ROAD, SINGAPORE 068913",Commercial Building,Office,Medium,854,7107532.39318531,11390.0,830080.694711093,119.696086962148,32342.0441043703,49.6014778607892,535.282587510258,668.960387710256,1253.8444530813,72.878024118621,0.11008291949791922,,,,No Green Mark
ICON @ CHANGI,419741,2021,1.2771,103.8481,"228 CHANGI ROAD, SINGAPORE 419741",Commercial Building,Office,Medium,214,1468500.63020788,2508.2,192726.89,24.7801982215926,7134.54312818625,7.496825,159.711551,114.660023,281.868399,76.8387249820589,0.11237875727613429,,,,No Green Mark
ICON @ CHANGI,419741,2022,1.2771,103.8481,"228 CHANGI ROAD, SINGAPORE 419741",Commercial Building,Office,Medium,214,1468500.63020788,2508.2,192384.84,24.3101290460471,6956.5063339213,7.55827095686265,169.904187620502,109.283517321028,286.745975898392,76.7023522845068,0.1143234095759477,,,,No Green Mark
ICON @ CHANGI,419741,2023,1.2771,103.8481,"228 CHANGI ROAD, SINGAPORE 419741",Commercial Building,Office,Medium,214,1468500.63020788,2508.2,207711.709442659,23.977094269534,7067.03513038576,7.49365280452404,177.728434572152,104.359718105682,289.581805482358,82.8130569502666,0.1154540329648186,,,,No Green Mark
NATIONAL COMMUNITY LEADERSHIP INSTITUTE,118176,2021,1.3112,103.8378,"70 SOUTH BUONA VISTA ROAD, SINGAPORE 118176",Commercial Building,Office,Medium,526,4313289.38359214,6327.0,505869.43,70.8806854038781,19824.2612142313,27.692027,373.594387,332.35393,733.640344,79.9540746009167,0.11595390295558718,gold,2020.0,Existing Non-Residental Buildings ENRB: 2017,Pass
NATIONAL COMMUNITY LEADERSHIP INSTITUTE,118176,2022,1.3112,103.8378,"70 SOUTH BUONA VISTA ROAD, SINGAPORE 118176",Commercial Building,Office,Medium,526,4313289.38359214,6327.0,478901.88,69.5234189941489,18935.3915952099,28.5126741687899,394.476157995275,327.048978790211,750.037810954276,75.6917780938834,0.1185455683506047,gold,2020.0,Existing Non-Residental Buildings ENRB: 2017,Pass
NATIONAL COMMUNITY LEADERSHIP INSTITUTE,118176,2023,1.3112,103.8378,"70 SOUTH BUONA VISTA ROAD, SINGAPORE 118176",Commercial Building,Office,Medium,526,4313289.38359214,6327.0,445241.34818808,68.6085866883182,19277.2352408475,28.2223186643226,405.036504736041,329.265731479753,762.524554880117,70.3716371405215,0.12051913306150103,gold,2020.0,Existing Non-Residental Buildings ENRB: 2017,Pass
JTC LAUNCHPAD@JURONG INNOVATION DISTRICT,637144,2021,1.3022,103.7935,"2 CLEANTECH LOOP, SINGAPORE 637144",Commercial Building,Office,Medium,255,1705146.97396619,5382.0,375750.0,41.2042294646179,9802.34047220858,15.270071,306.380474,282.316102,603.966647,69.8160535117057,0.11221974117428464,platinum,2022.0,New Building for Non-Residential buildings (version 4.1),Fail
JTC LAUNCHPAD@JURONG INNOVATION DISTRICT,637144,2022,1.3022,103.7935,"2 CLEANTECH LOOP, SINGAPORE 637144",Commercial Building,Office,Medium,255,1705146.97396619,5382.0,397935.0,42.6549174454021,10163.7731596524,15.3122812670174,292.409734011202,279.542874401498,587.264889679718,73.938127090301,0.10911647894457785,platinum,2022.0,New Building for Non-Residential buildings (version 4.1),Pass
JTC LAUNCHPAD@JURONG INNOVATION DISTRICT,637144,2023,1.3022,103.7935,"2 CLEANTECH LOOP, SINGAPORE 637144",Commercial Building,Office,Medium,255,1705146.97396619,5382.0,434725.069256845,42.0660978308305,10191.8731936658,15.493611331222,307.422674816198,282.019110832294,604.935396979714,80.7738887508073,0.11239973931247009,platinum,2022.0,New Building for Non-Residential buildings (version 4.1),Fail
LENG KEE COMMUNITY CENTRE,159049,2021,1.2824,103.849,"400 LENGKOK BAHRU, SINGAPORE 159049, SINGAPORE 159049",Commercial Building,Office,Medium,469,3101665.56738932,5594.0,377916.71,59.3357599443722,16671.6087618305,14.534794,336.276766,270.254206,621.065766,67.5575098319628,0.11102355488022883,,,,No Green Mark
LENG KEE COMMUNITY CENTRE,159049,2022,1.2824,103.849,"400 LENGKOK BAHRU, SINGAPORE 159049, SINGAPORE 159049",Commercial Building,Office,Medium,469,3101665.56738932,5594.0,393164.29,57.6710268276464,16077.7323945693,14.5578397303345,331.681441135563,269.304382388998,615.543663254896,70.2832123703969,0.11003640744635253,,,,No Green Mark
LENG KEE COMMUNITY CENTRE,159049,2023,1.2824,103.849,"400 LENGKOK BAHRU, SINGAPORE 159049, SINGAPORE 159049",Commercial Building,Office,Medium,469,3101665.56738932,5594.0,410292.175695839,57.9625615492257,16479.9625509371,14.3557624652661,324.31445809024,263.822587223412,602.492807778918,73.3450439213155,0.10770339788682838,,,,No Green Mark
ICB ENTERPRISE HOUSE,188972,2021,1.3259,103.7486,"116 MIDDLE ROAD, SINGAPORE 188972, SINGAPORE 188972",Commercial Building,Office,Medium,520,2595281.59729104,6421.0,353784.34,58.9270399185057,16503.1147748967,7.851825,356.441234,263.513362,627.806421,55.0980127705965,0.09777393256502102,,,,No Green Mark
ICB ENTERPRISE HOUSE,188972,2022,1.3259,103.7486,"116 MIDDLE ROAD, SINGAPORE 188972, SINGAPORE 188972",Commercial Building,Office,Medium,520,2595281.59729104,6421.0,445379.21,57.1434713611347,16476.3950496672,7.68007162170238,354.660939219423,260.870174277237,623.211185118363,69.3629045320044,0.09705827520921399,,,,No Green Mark
ICB ENTERPRISE HOUSE,188972,2023,1.3259,103.7486,"116 MIDDLE ROAD, SINGAPORE 188972, SINGAPORE 188972",Commercial Building,Office,Medium,520,2595281.59729104,6421.0,510830.646424149,56.3045621042161,15974.164862489,7.82212745518159,355.951969431448,255.8041366955,619.57823358213,79.5562445762574,0.09649248303724187,,,,No Green Mark
UNITED HOUSE,228773,2021,1.3313,103.7418,"20 KRAMAT LAME, SINGAPORE 228773",Commercial Building,Office,Medium,396,2310955.69113094,5099.0,316983.92,40.443269652146,11414.357924916,9.500065,300.230326,279.423171,589.153562,62.1658991959208,0.11554296175720728,,,,No Green Mark
UNITED HOUSE,228773,2022,1.3313,103.7418,"20 KRAMAT LAME, SINGAPORE 228773",Commercial Building,Office,Medium,396,2310955.69113094,5099.0,326899.25,41.4045427896661,12052.40394709,9.41781638471098,302.609152400542,264.993298324442,577.020267109695,64.1104628358502,0.11316341775047951,,,,No Green Mark
UNITED HOUSE,228773,2023,1.3313,103.7418,"20 KRAMAT LAME, SINGAPORE 228773",Commercial Building,Office,Medium,396,2310955.69113094,5099.0,349620.328623809,40.1719736147769,11535.8885275432,9.30214043193688,308.525693081716,280.809307341406,598.637140855059,68.5664500144751,0.11740285170720906,,,,No Green Mark
UPPER THOMSON COMMUNITY HUB,574421,2021,1.2863,103.8113,"600 UPPER THOMSON ROAD, SINGAPORE 574421",Commercial Building,Office,Medium,470,2211501.96124795,6493.0,430121.87,64.0439659361002,17207.5435668109,3.948551,413.448707,297.945236,715.342494,66.2439350069305,0.11017133744032034,,,,No Green Mark
UPPER THOMSON COMMUNITY HUB,574421,2022,1.2863,103.8113,"600 UPPER THOMSON ROAD, SINGAPORE 574421",Commercial Building,Office,Medium,470,2211501.96124795,6493.0,413819.3,61.1121309607283,16833.1345825492,3.836305991007,428.517778705209,308.503054943162,740.857139639378,63.733143385184,0.11410089937461544,,,,No Green Mark
UPPER THOMSON COMMUNITY HUB,574421,2023,1.2863,103.8113,"600 UPPER THOMSON ROAD, SINGAPORE 574421",Commercial Building,Office,Medium,470,2211501.96124795,6493.0,453323.859513335,64.5713517886861,17613.8465658386,3.8464617786978,433.770468632261,310.642435221392,748.259365632351,69.8173201160227,0.11524093110000785,,,,No Green Mark
YUHUA COMMUNITY CLUB,609958,2021,1.2797,103.854,"90 BOON LAY WAY, SINGAPORE 609958",Commercial Building,Office,Medium,395,2087452.48158168,4552.85,393955.0,37.4424087489084,11513.1724325846,4.429894,283.693891,218.182375,506.30616,86.5293168015639,0.11120642235083518,,,,No Green Mark
